,0
22879,1
22880,0
22881,0
22882,1
22883,0
22884,1
22885,1
22886,1
22887,0
22888,1
22889,1
22890,1
22891,1
22892,1
22893,0
22894,0
22895,0
22896,0
22897,0
22898,0
22899,1
22900,0
22901,0
22902,0
22903,1
22904,0
22905,1
22906,0
22907,1
22908,0
22909,1
22910,0
22911,0
22912,1
22913,0
22914,0
22915,1
22916,1
22917,0
22918,1
22919,0
22920,0
22921,1
22922,0
22923,1
22924,1
22925,1
22926,0
22927,0
22928,1
22929,0
22930,0
22931,1
22932,0
22933,0
22934,0
22935,0
22936,0
22937,0
22938,0
22939,0
22940,1
22941,1
22942,0
22943,0
22944,1
22945,1
22946,1
22947,1
22948,1
22949,1
22950,1
22951,1
22952,0
22953,0
22954,0
22955,1
22956,0
22957,0
22958,0
22959,1
22960,0
22961,1
22962,0
22963,0
22964,0
22965,1
22966,1
22967,0
22968,0
22969,1
22970,0
22971,0
22972,1
22973,1
22974,1
22975,0
22976,1
22977,1
22978,1
22979,0
22980,1
22981,1
22982,1
22983,0
22984,1
22985,0
22986,1
22987,1
22988,1
22989,1
22990,1
22991,0
22992,1
22993,1
22994,0
22995,1
22996,1
22997,0
22998,0
22999,1
23000,1
23001,0
23002,1
23003,1
23004,0
23005,1
23006,1
23007,1
23008,1
23009,0
23010,1
23011,1
23012,1
23013,1
23014,1
23015,1
23016,1
23017,1
23018,1
23019,1
23020,1
23021,0
23022,1
23023,1
23024,1
23025,1
23026,1
23027,0
23028,1
23029,1
23030,1
23031,1
23032,0
23033,1
23034,1
23035,0
23036,1
23037,1
23038,1
23039,1
23040,0
23041,0
23042,1
23043,1
23044,1
23045,0
23046,1
23047,0
23048,1
23049,1
23050,1
23051,0
23052,1
23053,1
23054,0
23055,1
23056,1
23057,1
23058,1
23059,1
23060,1
23061,1
23062,1
23063,1
23064,1
23065,1
23066,1
23067,0
23068,1
23069,1
23070,1
23071,1
23072,1
23073,1
23074,1
23075,1
23076,1
23077,1
23078,0
23079,1
23080,1
23081,1
23082,1
23083,1
23084,1
23085,1
23086,1
23087,1
23088,1
23089,1
23090,1
23091,1
23092,1
23093,1
23094,1
23095,1
23096,1
23097,1
23098,1
23099,1
23100,1
23101,1
23102,1
23103,1
23104,1
23105,1
23106,1
23107,1
23108,1
23109,1
23110,1
23111,1
23112,1
23113,1
23114,1
23115,1
23116,1
23117,1
23118,1
23119,1
23120,1
23121,1
23122,1
23123,1
23124,1
23125,1
23126,1
23127,1
23128,1
23129,1
23130,1
23131,1
23132,1
23133,1
23134,1
23135,1
23136,1
23137,1
23138,1
23139,1
23140,1
23141,1
23142,1
23143,1
23144,1
23145,1
23146,1
23147,1
23148,1
23149,1
23150,1
23151,1
23152,1
23153,1
23154,1
23155,1
23156,1
23157,1
23158,1
23159,1
23160,1
23161,1
23162,1
23163,1
23164,1
23165,1
23166,1
23167,1
23168,1
23169,1
23170,1
23171,1
23172,1
23173,1
23174,1
23175,1
23176,1
23177,1
23178,1
23179,1
23180,1
23181,1
23182,1
23183,1
23184,1
23185,1
23186,1
23187,1
23188,1
23189,1
23190,1
23191,1
23192,1
23193,1
23194,1
23195,1
23196,1
23197,1
23198,1
23199,1
23200,1
23201,1
23202,1
23203,1
23204,1
23205,1
23206,1
23207,1
23208,1
23209,1
23210,1
23211,1
23212,1
23213,1
23214,1
23215,1
23216,1
23217,1
23218,1
23219,1
23220,1
23221,1
23222,1
23223,1
23224,1
23225,1
23226,1
23227,1
23228,1
23229,1
23230,1
23231,1
23232,1
23233,1
23234,1
23235,1
23236,1
23237,1
23238,1
23239,1
23240,0
23241,0
23242,1
23243,1
23244,1
23245,0
23246,0
23247,0
23248,1
23249,0
23250,1
23251,0
23252,0
23253,0
23254,0
23255,1
23256,1
23257,1
23258,1
23259,1
23260,1
23261,1
23262,1
23263,0
23264,0
23265,0
23266,0
23267,1
23268,1
23269,1
23270,0
23271,0
23272,1
23273,1
23274,1
23275,0
23276,1
23277,0
23278,1
23279,1
23280,1
23281,0
23282,1
23283,1
23284,1
23285,1
23286,0
23287,0
23288,0
23289,1
23290,1
23291,1
23292,1
23293,1
23294,1
23295,1
23296,1
23297,1
23298,1
23299,1
23300,1
23301,1
23302,1
23303,1
23304,1
23305,1
23306,1
23307,1
23308,1
23309,1
23310,1
23311,1
23312,1
23313,1
23314,1
23315,1
23316,1
23317,0
23318,1
23319,1
23320,1
23321,1
23322,1
23323,1
23324,1
23325,1
23326,1
23327,1
23328,1
23329,1
23330,1
23331,0
23332,1
23333,1
23334,1
23335,1
23336,1
23337,1
23338,1
23339,1
23340,1
23341,1
23342,1
23343,1
23344,1
23345,1
23346,1
23347,1
23348,1
23349,1
23350,1
23351,1
23352,1
23353,1
23354,1
23355,1
23356,1
23357,1
23358,1
23359,1
23360,1
23361,1
23362,1
23363,1
23364,1
23365,1
23366,1
23367,1
23368,1
23369,1
23370,1
23371,0
23372,1
23373,1
23374,1
23375,1
23376,1
23377,1
23378,1
23379,1
23380,1
23381,0
23382,1
23383,1
23384,1
23385,1
23386,1
23387,1
23388,1
23389,1
23390,1
23391,1
23392,1
23393,0
23394,1
23395,0
23396,0
23397,0
23398,1
23399,1
23400,1
23401,0
23402,1
23403,1
23404,1
23405,1
23406,1
23407,0
23408,0
23409,1
23410,0
23411,1
23412,1
23413,1
23414,1
23415,1
23416,1
23417,1
23418,1
23419,1
23420,1
23421,1
23422,1
23423,1
23424,1
23425,1
23426,1
23427,1
23428,1
23429,1
23430,1
23431,1
23432,1
23433,1
23434,1
23435,1
23436,1
23437,1
23438,1
23439,1
23440,1
23441,1
23442,1
23443,1
23444,1
23445,1
23446,1
23447,1
23448,1
23449,1
23450,1
23451,1
23452,1
23453,1
23454,1
23455,1
23456,1
23457,1
23458,1
23459,1
23460,1
23461,1
23462,1
23463,1
23464,1
23465,1
23466,1
23467,1
23468,1
23469,1
23470,1
23471,1
23472,1
23473,1
23474,1
23475,1
23476,1
23477,1
23478,1
23479,1
23480,1
23481,1
23482,1
23483,1
23484,1
23485,1
23486,1
23487,1
23488,1
23489,1
23490,1
23491,1
23492,1
23493,1
23494,1
23495,1
23496,1
23497,1
23498,1
23499,1
23500,1
23501,1
23502,1
23503,1
23504,1
23505,1
23506,1
23507,1
23508,1
23509,1
23510,1
23511,1
23512,1
23513,1
23514,1
23515,1
23516,1
23517,1
23518,1
23519,1
23520,1
23521,1
23522,1
23523,1
23524,1
23525,1
23526,1
23527,1
23528,1
23529,1
23530,1
23531,1
23532,1
23533,1
23534,1
23535,1
23536,1
23537,1
23538,1
23539,1
23540,1
23541,1
23542,1
23543,1
23544,1
23545,1
23546,1
23547,1
23548,1
23549,1
23550,1
23551,1
23552,1
23553,1
23554,1
23555,1
23556,1
23557,1
23558,1
23559,1
23560,1
23561,1
23562,1
23563,1
23564,1
23565,1
23566,1
23567,1
23568,1
23569,1
23570,1
23571,1
23572,1
23573,1
23574,1
23575,1
23576,1
23577,1
23578,1
23579,1
23580,1
23581,1
23582,1
23583,1
23584,1
23585,1
23586,1
23587,1
23588,1
23589,1
23590,1
23591,1
23592,1
23593,1
23594,1
23595,1
23596,1
23597,1
23598,1
23599,1
23600,1
23601,1
23602,1
23603,1
23604,1
23605,1
23606,1
23607,1
23608,1
23609,1
23610,1
23611,1
23612,1
23613,1
23614,1
23615,1
23616,1
23617,1
23618,1
23619,1
23620,1
23621,1
23622,1
23623,1
23624,1
23625,1
23626,1
23627,1
23628,1
23629,1
23630,1
23631,1
23632,1
23633,1
23634,0
23635,1
23636,1
23637,1
23638,1
23639,1
23640,1
23641,1
23642,1
23643,1
23644,1
23645,1
23646,1
23647,1
23648,1
23649,1
23650,1
23651,1
23652,1
23653,1
23654,1
23655,1
23656,1
23657,1
23658,1
23659,1
23660,1
23661,1
23662,1
23663,1
23664,1
23665,1
23666,1
23667,1
23668,1
23669,1
23670,1
23671,1
23672,1
23673,1
23674,1
23675,1
23676,0
23677,1
23678,0
23679,1
23680,0
23681,1
23682,0
23683,1
23684,1
23685,1
23686,0
23687,1
23688,1
23689,0
23690,1
23691,0
23692,1
23693,0
23694,1
23695,1
23696,0
23697,1
23698,1
23699,0
23700,0
23701,1
23702,1
23703,1
23704,1
23705,1
23706,1
23707,1
23708,1
23709,1
23710,1
23711,1
23712,1
23713,1
23714,1
23715,1
23716,1
23717,1
23718,1
23719,1
23720,1
23721,1
23722,1
23723,1
23724,1
23725,1
23726,1
23727,1
23728,1
23729,1
23730,1
23731,1
23732,1
23733,1
23734,1
23735,1
23736,1
23737,1
23738,1
23739,1
23740,1
23741,1
23742,1
23743,1
23744,1
23745,1
23746,1
23747,1
23748,1
23749,1
23750,1
23751,1
23752,1
23753,1
23754,1
23755,1
23756,1
23757,1
23758,1
23759,1
23760,1
23761,1
23762,1
23763,1
23764,1
23765,1
23766,1
23767,1
23768,1
23769,1
23770,1
23771,1
23772,1
23773,1
23774,1
23775,1
23776,1
23777,1
23778,1
23779,1
23780,1
23781,1
23782,1
23783,1
23784,1
23785,1
23786,1
23787,1
23788,1
23789,1
23790,1
23791,1
23792,1
23793,1
23794,1
23795,1
23796,1
23797,1
23798,1
23799,1
23800,1
23801,1
23802,1
23803,1
23804,1
23805,0
23806,0
23807,0
23808,1
23809,1
23810,1
23811,1
23812,1
23813,1
23814,1
23815,1
23816,0
23817,0
23818,0
23819,0
23820,0
23821,1
23822,0
23823,0
23824,1
23825,1
23826,0
23827,0
23828,1
23829,0
23830,0
23831,0
23832,0
23833,0
23834,1
23835,0
23836,1
23837,1
23838,0
23839,0
23840,1
23841,0
23842,1
23843,1
23844,0
23845,1
23846,0
23847,1
23848,0
23849,0
23850,0
23851,0
23852,0
23853,0
23854,1
23855,0
23856,0
23857,1
23858,0
23859,0
23860,1
23861,0
23862,0
23863,0
23864,0
23865,0
23866,1
23867,1
23868,0
23869,1
23870,1
23871,1
23872,1
23873,1
23874,1
23875,1
23876,1
23877,0
23878,0
23879,1
23880,1
23881,0
23882,0
23883,1
23884,0
23885,0
23886,0
23887,0
23888,1
23889,1
23890,1
23891,1
23892,1
23893,1
23894,1
23895,1
23896,1
23897,1
23898,1
23899,1
23900,1
23901,1
23902,1
23903,0
23904,0
23905,1
23906,0
23907,1
23908,1
23909,1
23910,0
23911,0
23912,1
23913,1
23914,0
23915,0
23916,1
23917,0
23918,1
23919,1
23920,1
23921,1
23922,1
23923,1
23924,0
23925,1
23926,0
23927,0
23928,0
23929,1
23930,1
23931,1
23932,1
23933,1
23934,0
23935,1
23936,1
23937,1
23938,0
23939,1
23940,1
23941,1
23942,1
23943,1
23944,0
23945,1
23946,0
23947,0
23948,0
23949,1
23950,1
23951,1
23952,1
23953,1
23954,1
23955,0
23956,0
23957,1
23958,1
23959,1
23960,1
23961,1
23962,1
23963,1
23964,0
23965,0
23966,1
23967,0
23968,1
23969,0
23970,1
23971,1
23972,1
23973,1
23974,1
23975,1
23976,0
23977,1
23978,0
23979,1
23980,1
23981,1
23982,1
23983,1
23984,1
23985,0
23986,0
23987,0
23988,1
23989,0
23990,0
23991,1
23992,1
23993,1
23994,1
23995,0
23996,1
23997,1
23998,1
23999,0
24000,1
24001,1
24002,1
24003,1
24004,0
24005,1
24006,0
24007,1
24008,0
24009,1
24010,1
24011,1
24012,1
24013,1
24014,1
24015,1
24016,1
24017,1
24018,1
24019,1
24020,0
24021,1
24022,1
24023,1
24024,1
24025,1
24026,1
24027,0
24028,1
24029,1
24030,1
24031,1
24032,0
24033,1
24034,0
24035,0
24036,1
24037,0
24038,1
24039,1
24040,0
24041,1
24042,0
24043,1
24044,0
24045,0
24046,0
24047,1
24048,1
24049,1
24050,1
24051,1
24052,1
24053,1
24054,1
24055,1
24056,0
24057,1
24058,1
24059,1
24060,1
24061,0
24062,1
24063,1
24064,1
24065,1
24066,1
24067,1
24068,1
24069,1
24070,1
24071,1
24072,1
24073,1
24074,1
24075,1
24076,1
24077,0
24078,1
24079,1
24080,1
24081,0
24082,1
24083,1
24084,1
24085,1
24086,1
24087,1
24088,0
24089,1
24090,0
24091,0
24092,1
24093,0
24094,1
24095,0
24096,1
24097,0
24098,1
24099,0
24100,1
24101,1
24102,1
24103,1
24104,1
24105,1
24106,0
24107,1
24108,1
24109,1
24110,1
24111,1
24112,0
24113,0
24114,1
24115,1
24116,0
24117,0
24118,0
24119,0
24120,1
24121,1
24122,1
24123,1
24124,1
24125,1
24126,1
24127,1
24128,1
24129,1
24130,1
24131,1
24132,1
24133,1
24134,1
24135,1
24136,1
24137,1
24138,1
24139,1
24140,1
24141,1
24142,1
24143,1
24144,1
24145,1
24146,1
24147,1
24148,1
24149,1
24150,1
24151,1
24152,1
24153,1
24154,1
24155,1
24156,1
24157,1
24158,1
24159,0
24160,1
24161,1
24162,1
24163,1
24164,1
24165,1
24166,0
24167,1
24168,1
24169,1
24170,1
24171,1
24172,1
24173,1
24174,1
24175,1
24176,1
24177,1
24178,1
24179,1
24180,1
24181,1
24182,1
24183,1
24184,1
24185,1
24186,1
24187,1
24188,1
24189,1
24190,1
24191,1
24192,1
24193,1
24194,1
24195,1
24196,1
24197,1
24198,1
24199,1
24200,1
24201,1
24202,1
24203,1
24204,1
24205,1
24206,1
24207,1
24208,0
24209,0
24210,1
24211,1
24212,1
24213,1
24214,1
24215,1
24216,1
24217,1
24218,0
24219,1
24220,1
24221,1
24222,1
24223,1
24224,1
24225,0
24226,1
24227,1
24228,1
24229,1
24230,1
24231,1
24232,1
24233,1
24234,1
24235,1
24236,1
24237,1
24238,1
24239,1
24240,1
24241,1
24242,1
24243,1
24244,1
24245,1
24246,1
24247,1
24248,1
24249,1
24250,1
24251,1
24252,1
24253,1
24254,1
24255,1
24256,1
24257,1
24258,1
24259,1
24260,1
24261,1
24262,1
24263,1
24264,1
24265,1
24266,1
24267,1
24268,1
24269,1
24270,1
24271,1
24272,0
24273,1
24274,1
24275,1
24276,1
24277,1
24278,1
24279,1
24280,0
24281,1
24282,1
24283,1
24284,1
24285,1
24286,1
24287,1
24288,1
24289,1
24290,1
24291,1
24292,1
24293,1
24294,1
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,1
24302,1
24303,1
24304,1
24305,1
24306,1
24307,1
24308,1
24309,1
24310,1
24311,1
24312,1
24313,1
24314,0
24315,1
24316,1
24317,1
24318,1
24319,1
24320,1
24321,1
24322,1
24323,1
24324,1
24325,1
24326,1
24327,1
24328,1
24329,1
24330,1
24331,1
24332,1
24333,1
24334,1
24335,1
24336,1
24337,1
24338,1
24339,1
24340,1
24341,1
24342,1
24343,1
24344,1
24345,1
24346,1
24347,1
24348,1
24349,1
24350,1
24351,1
24352,1
24353,1
24354,1
24355,1
24356,1
24357,1
24358,1
24359,0
24360,1
24361,0
24362,1
24363,1
24364,1
24365,1
24366,0
24367,1
24368,1
24369,1
24370,1
24371,1
24372,0
24373,1
24374,1
24375,1
24376,1
24377,1
24378,0
24379,0
24380,0
24381,1
24382,1
24383,1
24384,0
24385,0
24386,0
24387,1
24388,1
24389,1
24390,0
24391,1
24392,1
24393,1
24394,1
24395,0
24396,1
24397,0
24398,1
24399,0
24400,1
24401,0
24402,1
24403,1
24404,0
24405,1
24406,1
24407,1
24408,0
24409,1
24410,1
24411,1
24412,1
24413,0
24414,0
24415,0
24416,1
24417,1
24418,1
24419,1
24420,0
24421,0
24422,1
24423,1
24424,0
24425,1
24426,1
24427,1
24428,1
24429,1
24430,1
24431,1
24432,1
24433,0
24434,1
24435,0
24436,1
24437,1
24438,1
24439,1
24440,1
24441,0
24442,0
24443,1
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,1
24451,1
24452,1
24453,1
24454,1
24455,0
24456,1
24457,1
24458,1
24459,1
24460,1
24461,1
24462,1
24463,1
24464,1
24465,1
24466,1
24467,0
24468,0
24469,0
24470,1
24471,0
24472,1
24473,0
24474,1
24475,1
24476,0
24477,1
24478,1
24479,1
24480,0
24481,1
24482,1
24483,0
24484,1
24485,1
24486,1
24487,1
24488,1
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,1
24496,1
24497,1
24498,1
24499,1
24500,1
24501,1
24502,1
24503,1
24504,0
24505,0
24506,0
24507,0
24508,1
24509,0
24510,0
24511,1
24512,1
24513,1
24514,0
24515,0
24516,0
24517,1
24518,0
24519,0
24520,1
24521,0
24522,0
24523,1
24524,1
24525,1
24526,1
24527,1
24528,1
24529,1
24530,1
24531,1
24532,1
24533,1
24534,1
24535,1
24536,1
24537,1
24538,1
24539,1
24540,1
24541,1
24542,1
24543,1
24544,1
24545,1
24546,1
24547,1
24548,1
24549,1
24550,1
24551,1
24552,0
24553,1
24554,1
24555,1
24556,0
24557,1
24558,1
24559,1
24560,1
24561,1
24562,1
24563,1
24564,1
24565,1
24566,1
24567,1
24568,1
24569,1
24570,1
24571,1
24572,1
24573,1
24574,1
24575,0
24576,0
24577,0
24578,1
24579,1
24580,1
24581,1
24582,1
24583,1
24584,0
24585,0
24586,1
24587,0
24588,1
24589,1
24590,0
24591,1
24592,0
24593,1
24594,1
24595,1
24596,1
24597,1
24598,0
24599,1
24600,1
24601,0
24602,0
24603,1
24604,1
24605,1
24606,1
24607,1
24608,1
24609,1
24610,1
24611,1
24612,1
24613,1
24614,1
24615,1
24616,0
24617,1
24618,1
24619,1
24620,1
24621,0
24622,1
24623,0
24624,0
24625,1
24626,1
24627,1
24628,1
24629,1
24630,1
24631,1
24632,1
24633,0
24634,1
24635,1
24636,1
24637,0
24638,1
24639,1
24640,1
24641,1
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,1
24652,1
24653,1
24654,1
24655,1
24656,1
24657,0
24658,1
24659,1
24660,1
24661,1
24662,1
24663,0
24664,1
24665,1
24666,1
24667,1
24668,1
24669,1
24670,1
24671,1
24672,0
24673,1
24674,1
24675,1
24676,1
24677,1
24678,0
24679,1
24680,1
24681,1
24682,1
24683,1
24684,1
24685,1
24686,1
24687,1
24688,1
24689,1
24690,1
24691,1
24692,1
24693,1
24694,1
24695,1
24696,1
24697,1
24698,0
24699,1
24700,1
24701,1
24702,1
24703,1
24704,1
24705,1
24706,1
24707,1
24708,1
24709,1
24710,1
24711,1
24712,1
24713,1
24714,1
24715,1
24716,1
24717,1
24718,0
24719,0
24720,1
24721,1
24722,1
24723,1
24724,1
24725,1
24726,0
24727,1
24728,1
24729,1
24730,1
24731,1
24732,0
24733,0
24734,1
24735,0
24736,1
24737,1
24738,1
24739,1
24740,1
24741,1
24742,1
24743,1
24744,1
24745,1
24746,1
24747,1
24748,1
24749,0
24750,1
24751,1
24752,1
24753,1
24754,1
24755,0
24756,1
24757,1
24758,1
24759,1
24760,1
24761,0
24762,1
24763,1
24764,1
24765,1
24766,1
24767,1
24768,0
24769,1
24770,1
24771,1
24772,1
24773,1
24774,0
24775,0
24776,1
24777,1
24778,1
24779,1
24780,1
24781,1
24782,0
24783,0
24784,0
24785,1
24786,1
24787,1
24788,1
24789,0
24790,1
24791,1
24792,1
24793,1
24794,1
24795,1
24796,1
24797,1
24798,1
24799,1
24800,1
24801,0
24802,0
24803,1
24804,1
24805,1
24806,1
24807,0
24808,1
24809,1
24810,1
24811,0
24812,1
24813,1
24814,1
24815,1
24816,0
24817,1
24818,1
24819,1
24820,1
24821,1
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,1
24829,1
24830,0
24831,1
24832,1
24833,1
24834,1
24835,0
24836,1
24837,0
24838,1
24839,1
24840,1
24841,0
24842,1
24843,1
24844,1
24845,1
24846,0
24847,1
24848,1
24849,1
24850,1
24851,1
24852,0
24853,1
24854,1
24855,1
24856,1
24857,0
24858,0
24859,1
24860,1
24861,1
24862,0
24863,0
24864,1
24865,1
24866,1
24867,1
24868,1
24869,1
24870,1
24871,1
24872,1
24873,1
24874,0
24875,1
24876,1
24877,1
24878,1
24879,1
24880,1
24881,1
24882,1
24883,1
24884,1
24885,1
24886,1
24887,1
24888,1
24889,1
24890,1
24891,0
24892,0
24893,1
24894,1
24895,1
24896,1
24897,1
24898,1
24899,1
24900,0
24901,1
24902,1
24903,1
24904,0
24905,1
24906,1
24907,1
24908,1
24909,1
24910,1
24911,1
24912,0
24913,0
24914,1
24915,1
24916,0
24917,1
24918,1
24919,1
24920,1
24921,0
24922,1
24923,1
24924,1
24925,0
24926,1
24927,1
24928,1
24929,1
24930,1
24931,1
24932,1
24933,1
24934,1
24935,1
24936,0
24937,0
24938,1
24939,1
24940,0
24941,1
24942,0
24943,1
24944,1
24945,1
24946,1
24947,1
24948,0
24949,1
24950,0
24951,1
24952,1
24953,1
24954,1
24955,0
24956,1
24957,1
24958,1
24959,1
24960,1
24961,1
24962,1
24963,1
24964,1
24965,1
24966,1
24967,1
24968,1
24969,1
24970,1
24971,1
24972,1
24973,1
24974,1
24975,1
24976,0
24977,1
24978,1
24979,1
24980,0
24981,0
24982,1
24983,1
24984,0
24985,1
24986,1
24987,1
24988,1
24989,0
24990,0
24991,1
24992,1
24993,0
24994,1
24995,1
24996,1
24997,1
24998,1
24999,1
25000,1
25001,1
25002,0
25003,1
25004,0
25005,0
25006,1
25007,1
25008,1
25009,1
25010,1
25011,1
25012,1
25013,1
25014,1
25015,0
25016,1
25017,1
25018,1
25019,1
25020,1
25021,1
25022,1
25023,1
25024,1
25025,1
25026,1
25027,1
25028,1
25029,1
25030,1
25031,1
25032,1
25033,1
25034,1
25035,1
25036,1
25037,1
25038,1
25039,1
25040,1
25041,1
25042,0
25043,1
25044,1
25045,0
25046,1
25047,1
25048,1
25049,1
25050,1
25051,1
25052,1
25053,1
25054,1
25055,1
25056,1
25057,1
25058,1
25059,1
25060,1
25061,0
25062,0
25063,1
25064,1
25065,1
25066,1
25067,1
25068,1
25069,1
25070,1
25071,0
25072,1
25073,1
25074,1
25075,1
25076,1
25077,0
25078,0
25079,1
25080,1
25081,1
25082,1
25083,1
25084,1
25085,1
25086,1
25087,1
25088,1
25089,0
25090,1
25091,1
25092,0
25093,1
25094,1
25095,1
25096,1
25097,1
25098,0
25099,1
25100,1
25101,0
25102,1
25103,1
25104,1
25105,1
25106,1
25107,1
25108,1
25109,0
25110,1
25111,1
25112,1
25113,1
25114,1
25115,1
25116,0
25117,1
25118,1
25119,1
25120,1
25121,1
25122,1
25123,1
25124,1
25125,1
25126,0
25127,1
25128,1
25129,1
25130,1
25131,1
25132,1
25133,1
25134,1
25135,1
25136,1
25137,1
25138,1
25139,1
25140,1
25141,1
25142,1
25143,1
25144,1
25145,1
25146,1
25147,0
25148,1
25149,1
25150,1
25151,1
25152,1
25153,1
25154,1
25155,1
25156,1
25157,0
25158,1
25159,1
25160,1
25161,0
25162,1
25163,1
25164,0
25165,1
25166,1
25167,1
25168,1
25169,0
25170,1
25171,1
25172,1
25173,1
25174,1
25175,1
25176,1
25177,1
25178,0
25179,1
25180,1
25181,1
25182,1
25183,1
25184,1
25185,1
25186,1
25187,1
25188,1
25189,1
25190,1
25191,1
25192,1
25193,1
25194,1
25195,1
25196,1
25197,1
25198,1
25199,0
25200,1
25201,1
25202,1
25203,1
25204,0
25205,1
25206,1
25207,1
25208,1
25209,1
25210,0
25211,0
25212,1
25213,1
25214,1
25215,1
25216,1
25217,1
25218,1
25219,1
25220,1
25221,1
25222,0
25223,1
25224,1
25225,1
25226,1
25227,1
25228,1
25229,1
25230,1
25231,1
25232,1
25233,1
25234,1
25235,1
25236,1
25237,1
25238,1
25239,1
25240,1
25241,1
25242,0
25243,1
25244,1
25245,1
25246,1
25247,1
25248,1
25249,1
25250,1
25251,1
25252,1
25253,1
25254,1
25255,0
25256,1
25257,1
25258,1
25259,1
25260,1
25261,1
25262,1
25263,1
25264,1
25265,1
25266,0
25267,1
25268,0
25269,1
25270,0
25271,1
25272,1
25273,1
25274,1
25275,1
25276,1
25277,1
25278,1
25279,1
25280,1
25281,1
25282,0
25283,1
25284,0
25285,1
25286,1
25287,1
25288,1
25289,1
25290,1
25291,1
25292,1
25293,1
25294,1
25295,1
25296,1
25297,1
25298,1
25299,0
25300,1
25301,1
25302,0
25303,0
25304,1
25305,1
25306,1
25307,1
25308,0
25309,1
25310,1
25311,1
25312,0
25313,1
25314,1
25315,1
25316,1
25317,1
25318,0
25319,1
25320,1
25321,1
25322,1
25323,1
25324,1
25325,0
25326,1
25327,1
25328,1
25329,1
25330,1
25331,1
25332,1
25333,1
25334,0
25335,0
25336,1
25337,1
25338,0
25339,0
25340,0
25341,1
25342,0
25343,1
25344,1
25345,1
25346,0
25347,1
25348,0
25349,1
25350,1
25351,1
25352,0
25353,0
25354,1
25355,0
25356,1
25357,1
25358,0
25359,1
25360,1
25361,1
25362,0
25363,1
25364,0
25365,1
25366,1
25367,1
25368,1
25369,1
25370,1
25371,0
25372,1
25373,1
25374,0
25375,1
25376,0
25377,0
25378,1
25379,0
25380,1
25381,1
25382,1
25383,1
25384,1
25385,1
25386,1
25387,0
25388,1
25389,0
25390,0
25391,1
25392,1
25393,1
25394,1
25395,1
25396,1
25397,1
25398,1
25399,1
25400,1
25401,1
25402,1
25403,1
25404,1
25405,1
25406,1
25407,1
25408,1
25409,1
25410,1
25411,1
25412,0
25413,1
25414,1
25415,1
25416,1
25417,0
25418,1
25419,1
25420,1
25421,1
25422,1
25423,1
25424,1
25425,0
25426,1
25427,1
25428,1
25429,1
25430,1
25431,1
25432,1
25433,1
25434,1
25435,1
25436,1
25437,1
25438,0
25439,1
25440,1
25441,1
25442,1
25443,1
25444,1
25445,1
25446,1
25447,0
25448,0
25449,1
25450,1
25451,1
25452,1
25453,0
25454,0
25455,0
25456,0
25457,1
25458,1
25459,1
25460,1
25461,1
25462,0
25463,1
25464,1
25465,1
25466,1
25467,1
25468,1
25469,1
25470,0
25471,0
25472,0
25473,1
25474,1
25475,1
25476,0
25477,1
25478,1
25479,1
25480,1
25481,1
25482,0
25483,1
25484,1
25485,1
25486,1
25487,1
25488,1
25489,1
25490,0
25491,0
25492,0
25493,1
25494,1
25495,1
25496,0
25497,1
25498,0
25499,1
25500,1
25501,1
25502,1
25503,0
25504,1
25505,1
25506,1
25507,0
25508,1
25509,1
25510,1
25511,1
25512,1
25513,1
25514,1
25515,1
25516,1
25517,1
25518,1
25519,1
25520,0
25521,1
25522,0
25523,1
25524,1
25525,1
25526,1
25527,1
25528,0
25529,1
25530,1
25531,1
25532,1
25533,1
25534,1
25535,1
25536,1
25537,1
25538,1
25539,1
25540,1
25541,1
25542,0
25543,1
25544,1
25545,1
25546,1
25547,1
25548,1
25549,1
25550,1
25551,1
25552,0
25553,1
25554,1
25555,1
25556,1
25557,1
25558,1
25559,0
25560,1
25561,0
25562,0
25563,0
25564,1
25565,1
25566,1
25567,1
25568,1
25569,1
25570,1
25571,1
25572,0
25573,1
25574,0
25575,1
25576,0
25577,1
25578,1
25579,1
25580,1
25581,1
25582,0
25583,1
25584,1
25585,1
25586,1
25587,1
25588,1
25589,1
25590,0
25591,0
25592,1
25593,1
25594,1
25595,1
25596,1
25597,1
25598,1
25599,1
25600,1
25601,1
25602,1
25603,1
25604,1
25605,1
25606,1
25607,0
25608,1
25609,1
25610,0
25611,1
25612,1
25613,1
25614,1
25615,1
25616,1
25617,1
25618,1
25619,1
25620,1
25621,1
25622,1
25623,0
25624,1
25625,1
25626,1
25627,1
25628,1
25629,0
25630,1
25631,1
25632,1
25633,0
25634,1
25635,1
25636,1
25637,1
25638,1
25639,1
25640,1
25641,1
25642,1
25643,1
25644,1
25645,1
25646,1
25647,1
25648,1
25649,1
25650,1
25651,1
25652,1
25653,1
25654,1
25655,0
25656,1
25657,0
25658,0
25659,0
25660,0
25661,0
25662,1
25663,0
25664,0
25665,0
25666,1
25667,1
25668,1
25669,1
25670,1
25671,1
25672,1
25673,1
25674,1
25675,1
25676,1
25677,0
